location,state,checking_amt,duration,credit_history,purpose,credit_amount,savings,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class,application_date,works_outside_US
"Benton, WA",Washington,0.5157697577271432,0.11764705882352941,,'new car',,0.08657271178565898,4<=X<7,,'male div/sep',none,0.6666666666666666,car,0.30357142857142855,none,own,0.0,'high qualif/self emp/mgmt',0.0,yes,1,good,09/1994,1
"Clark, WA",Washington,0.28727705547876203,0.25,'existing paid',radio/tv,,0.0006700308020580594,1<=X<4,,'female div/dep/mar',none,0.3333333333333333,'real estate',0.10714285714285714,none,own,0.3333333333333333,skilled,0.0,yes,yes,good,09/1994,yes
"Franklin, WA",Washington,0.5065834960220637,0.29411764705882354,'critical/other existing credit','used car',,0.0,,,,none,,car,0.39285714285714285,none,rent,0.3333333333333333,'high qualif/self emp/mgmt',,yes,no,good,09/1994,no
"King, WA",Washington,0.5065834960220637,,,furniture/equipment,,0.0,1<=X<4,,'male single',none,0.3333333333333333,'real estate',0.08928571428571429,none,rent,,'unskilled resident',,none,yes,bad,09/1994,yes
"King, WA",Washington,0.7156485476379526,0.08823529411764706,'critical/other existing credit','new car',,0.007366036859222548,,,'male single',,1.0,'no known property',0.7857142857142857,none,'for free',0.3333333333333333,skilled,0.0,yes,yes,good,09/1994,yes
"King, WA",Washington,0.5101268337090032,0.20588235294117646,'existing paid',furniture/equipment,,0.0,,,'female div/dep/mar',none,0.6666666666666666,'real estate',,,rent,0.0,,0.0,none,no,good,09/1994,no
"Kitsap, WA",Washington,0.06800769932989004,0.11764705882352941,'critical/other existing credit','new car',,0.0030414881351848986,1<=X<4,,'male single',,0.3333333333333333,'life insurance',0.19642857142857142,none,own,0.3333333333333333,skilled,0.0,none,1,bad,09/1994,1
"Pierce, WA",Washington,0.14533170974806486,0.11764705882352941,,radio/tv,,0.0001193794847968613,1<=X<4,,'male mar/wid',none,0.3333333333333333,'real estate',0.375,none,own,0.0,'unskilled resident',0.0,none,yes,good,09/1994,yes
"Skagit, WA",Washington,0.5142320253718218,0.11764705882352941,'existing paid',repairs,,0.003599667888424277,1<=X<4,,'male single',none,0.3333333333333333,car,0.19642857142857142,none,own,0.0,skilled,0.0,none,no,bad,09/1994,no
"Snohomish, WA",Washington,0.5148970044445392,0.11764705882352941,'critical/other existing credit','used car',,0.0023510230069003495,unemployed,,'male single',,0.3333333333333333,car,0.26785714285714285,none,own,0.3333333333333333,'high qualif/self emp/mgmt',0.0,yes,yes,bad,09/1994,yes
"Spokane, WA",Washington,0.014422273395299813,0.11764705882352941,'critical/other existing credit','new car',,0.0,1<=X<4,,'female div/dep/mar','co applicant',0.3333333333333333,'real estate',0.17857142857142858,none,own,0.3333333333333333,,0.0,none,yes,good,09/1994,yes
"Spokane, WA",Washington,0.5147720351153655,0.6470588235294118,'existing paid','new car',,0.0,4<=X<7,,'female div/dep/mar',none,0.3333333333333333,car,0.08928571428571429,none,own,0.0,skilled,0.0,none,no,bad,09/1994,no
"Spokane, WA",Washington,0.29916488991776913,0.47058823529411764,'delayed previously',education,,0.001221757610173283,1<=X<4,,'male single',none,0.6666666666666666,'life insurance',0.17857142857142858,stores,own,0.0,skilled,0.0,yes,1,bad,09/1994,1
"Stevens, WA",Washington,0.5065834960220637,0.16176470588235295,'existing paid',furniture/equipment,,0.0,<1,,'male single',none,0.6666666666666666,'life insurance',0.14285714285714285,bank,own,0.3333333333333333,'unskilled resident',0.0,none,no,good,09/1994,no
"Whatcom, WA",Washington,0.5065834960220637,,'existing paid',furniture/equipment,,0.0,1<=X<4,,'male single',none,1.0,'no known property',0.5,bank,'for free',0.3333333333333333,skilled,0.0,none,yes,bad,09/1994,yes
"Yakima, WA",Washington,0.5065834960220637,,'existing paid',radio/tv,,0.0,4<=X<7,,'female div/dep/mar',none,,'real estate',0.03571428571428571,none,own,0.0,skilled,0.0,,yes,bad,09/1994,yes
"Chippewa, WI",Wisconsin,0.5065834960220637,0.11764705882352941,'critical/other existing credit',,,0.0,>=7,,'female div/dep/mar',none,0.3333333333333333,,0.3392857142857143,none,own,0.3333333333333333,skilled,0.0,yes,yes,bad,09/1994,yes
"Dunn, WI",Wisconsin,0.5065834960220637,0.3382352941176471,'delayed previously','used car',,0.0,1<=X<4,,'male single',none,0.3333333333333333,car,0.14285714285714285,none,own,0.3333333333333333,skilled,0.0,none,no,bad,09/1994,no
"Kenosha, WI",Wisconsin,0.5065834960220637,,,radio/tv,,0.0,1<=X<4,,'male single',,0.6666666666666666,'real estate',,none,own,0.0,'unskilled resident',0.0,none,no,good,09/1994,no
"Racine, WI",Wisconsin,0.5092068359239068,0.16176470588235295,'critical/other existing credit',radio/tv,,0.0,4<=X<7,,'male single',guarantor,0.3333333333333333,'real estate',0.2857142857142857,bank,own,0.6666666666666666,skilled,0.0,yes,yes,good,09/1994,yes
"Rock, WI",Wisconsin,0.5065834960220637,0.11764705882352941,'existing paid',radio/tv,,0.0,,,'female div/dep/mar',none,0.3333333333333333,car,0.44642857142857145,none,rent,0.0,'unskilled resident',0.0,yes,no,bad,09/1994,no
"Milwaukee, WI",Wisconsin,0.9396936625817951,0.029411764705882353,'existing paid','new car',,0.781412936864385,<1,,'male mar/wid',none,0.3333333333333333,'real estate',0.14285714285714285,none,own,0.0,'unemp/unskilled non res',0.0,none,yes,good,09/1994,yes
"Fayette, WV",West Virginia,0.5067607899077614,0.47058823529411764,'existing paid',radio/tv,,0.006148581212465369,<1,,'female div/dep/mar',none,0.0,'no known property',,none,own,0.0,'high qualif/self emp/mgmt',0.0,yes,no,bad,09/1994,no
"Kanawha, WV",West Virginia,0.2743818463253175,,'existing paid',,,0.0016820676956963159,1<=X<4,,'male single',,0.3333333333333333,car,0.14285714285714285,none,own,0.0,'high qualif/self emp/mgmt',0.0,,yes,bad,09/1994,yes
"Kanawha, WV",West Virginia,0.18141888957130944,,'existing paid',furniture/equipment,,0.008032841188718531,1<=X<4,,'male single',none,0.3333333333333333,,,none,own,0.0,,0.0,none,no,good,09/1994,no
"Raleigh, WV",West Virginia,0.5065834960220637,0.25,'critical/other existing credit',furniture/equipment,,0.0,<1,,'female div/dep/mar',none,1.0,'life insurance',0.07142857142857142,none,own,0.0,skilled,0.0,yes,no,good,09/1994,no
"Wayne, WV",West Virginia,0.5089233689089516,0.6470588235294118,'all paid',,,0.02587738543871423,4<=X<7,,'male single',none,0.3333333333333333,car,0.19642857142857142,none,,0.0,skilled,0.0,none,yes,bad,09/1994,yes
"Albany, WY",Wyoming,0.005751637174412953,0.029411764705882353,'critical/other existing credit','new car',,0.0006560494209557242,>=7,,'female div/dep/mar',,1.0,'no known property',0.35714285714285715,none,own,0.3333333333333333,,0.0,yes,yes,good,10/1994,yes
"Anchorage, AK",Alaska,0.5065834960220637,0.11764705882352941,'critical/other existing credit','new car',,0.0,4<=X<7,,'female div/dep/mar',none,0.6666666666666666,car,0.5714285714285714,none,own,0.3333333333333333,skilled,0.0,yes,no,good,10/1994,no
"Pulaski, AR",Arkansas,0.5065834960220637,0.47058823529411764,'critical/other existing credit',furniture/equipment,,0.0,1<=X<4,,'male single',,0.3333333333333333,'life insurance',0.16071428571428573,none,own,0.3333333333333333,skilled,0.0,,no,good,10/1994,no
"Maricopa, AZ",Arizona,0.5065834960220637,0.20588235294117646,,radio/tv,,0.0,>=7,,,none,1.0,car,0.48214285714285715,none,own,,skilled,0.0,,yes,bad,10/1994,yes
"Maricopa, AZ",Arizona,0.5065834960220637,0.029411764705882353,'existing paid',,,0.0,>=7,,'male single',,1.0,'no known property',0.4107142857142857,bank,,0.0,skilled,1.0,yes,no,good,10/1994,no
"Pima, AZ",Arizona,0.5065834960220637,,'existing paid',radio/tv,,0.0,1<=X<4,,'male single',none,1.0,'life insurance',0.3392857142857143,none,own,0.0,skilled,0.0,yes,no,bad,10/1994,no
"Alameda, CA",California,0.5065834960220637,0.47058823529411764,'existing paid',radio/tv,,0.0,1<=X<4,,'male single',none,0.0,car,0.08928571428571429,none,own,0.0,skilled,0.0,,no,bad,10/1994,no
"Contra Costa, CA",California,0.5136686473797335,0.29411764705882354,'critical/other existing credit','used car',,0.7925335122950115,>=7,,'female div/dep/mar',,1.0,'no known property',0.17857142857142858,none,rent,0.0,skilled,0.0,none,yes,bad,10/1994,yes
"Contra Costa, CA",California,0.5162853832113358,0.29411764705882354,'delayed previously',business,,0.04716350042159241,4<=X<7,,'male single',none,1.0,car,0.30357142857142855,none,rent,0.0,'high qualif/self emp/mgmt',0.0,,yes,bad,10/1994,yes
"Fresno, CA",California,0.21287153610165796,0.11764705882352941,'existing paid',furniture/equipment,,0.0064206803985338914,1<=X<4,,'female div/dep/mar',none,1.0,,0.017857142857142856,none,rent,0.0,skilled,0.0,none,no,good,10/1994,no
"Kern, CA",California,0.36007118171708874,0.07352941176470588,'critical/other existing credit',repairs,,0.010804381119542959,>=7,,'male single',guarantor,1.0,'real estate',0.5178571428571429,none,own,0.3333333333333333,skilled,1.0,none,yes,bad,10/1994,yes
"Kern, CA",California,0.10368644280900571,0.11764705882352941,'all paid',retraining,,0.0024263073666821538,,,'male mar/wid',none,0.0,car,0.4642857142857143,bank,own,0.0,'unskilled resident',0.0,none,no,good,10/1994,no
"Los Angeles, CA",California,0.5139251901083219,,'existing paid','new car',,0.03711518937242958,4<=X<7,,,none,0.6666666666666666,car,0.3392857142857143,bank,own,0.3333333333333333,skilled,0.0,yes,no,good,10/1994,no
"Los Angeles, CA",California,0.5065834960220637,0.029411764705882353,'critical/other existing credit',radio/tv,,0.0,1<=X<4,,'male single',none,0.3333333333333333,'real estate',0.26785714285714285,none,own,0.3333333333333333,'unskilled resident',,none,no,good,10/1994,no
"San Jose, CA",California,0.5065834960220637,0.29411764705882354,,radio/tv,,0.0,>=7,,,,,'real estate',,none,own,0.0,skilled,1.0,,no,good,10/1994,no
"Los Angeles, CA",California,0.5065834960220637,0.20588235294117646,'critical/other existing credit','new car',,0.0,<1,,'female div/dep/mar',none,0.0,'life insurance',0.19642857142857142,none,own,0.3333333333333333,skilled,0.0,,no,good,10/1994,no
"Los Angeles, CA",California,0.5065834960220637,,'existing paid','domestic appliance',,0.0,4<=X<7,,'male single',none,0.6666666666666666,'life insurance',,none,own,0.3333333333333333,skilled,0.0,yes,no,good,10/1994,no
"Los Angeles, CA",California,0.5081628848204429,0.08823529411764706,'existing paid','new car',,0.005623741675700789,unemployed,,'male single',none,1.0,'no known property',0.9107142857142857,bank,'for free',0.0,'high qualif/self emp/mgmt',0.0,yes,no,bad,10/1994,no
"San Francisco, CA",California,0.5065834960220637,0.47058823529411764,'existing paid','new car',,0.0,>=7,,,none,1.0,'life insurance',0.30357142857142855,none,own,0.0,skilled,0.0,,no,good,10/1994,no
"Los Angeles, CA",California,0.5065834960220637,0.029411764705882353,'existing paid',furniture/equipment,,0.0,1<=X<4,,'male single',none,0.3333333333333333,car,0.23214285714285715,none,own,0.0,skilled,,yes,no,bad,10/1994,no
"Monterey, CA",California,0.33757111440637283,0.20588235294117646,'existing paid',furniture/equipment,,0.003595365925008174,unemployed,,'female div/dep/mar',none,,car,0.25,none,own,0.0,skilled,0.0,none,no,good,10/1994,no
"Orange, CA",California,0.5090183659193399,0.10294117647058823,'existing paid',furniture/equipment,,0.8491376714332421,<1,,'female div/dep/mar',none,0.0,'real estate',0.017857142857142856,none,own,0.0,skilled,0.0,none,1,bad,10/1994,1
"Riverside, CA",California,0.5065834960220637,0.29411764705882354,'existing paid',furniture/equipment,,0.0,4<=X<7,,,none,1.0,'life insurance',0.10714285714285714,none,rent,,skilled,0.0,yes,no,good,10/1994,no
"Sacramento, CA",California,0.509574123830381,0.29411764705882354,'critical/other existing credit',business,,0.006452945124154664,>=7,,'male div/sep',none,1.0,'real estate',0.21428571428571427,none,,0.3333333333333333,skilled,0.0,yes,yes,good,10/1994,yes
"Sacramento, CA",California,0.21945884216424524,0.16176470588235295,'no credits/all paid','new car',,0.006712138419974876,>=7,,'male single',none,,car,0.25,none,rent,0.3333333333333333,skilled,1.0,none,yes,bad,10/1994,yes
"San Bernardino, CA",California,0.5065834960220637,0.11764705882352941,'existing paid',furniture/equipment,,0.0,1<=X<4,,'female div/dep/mar',none,0.0,'real estate',,,own,0.0,skilled,0.0,yes,1,bad,10/1994,1
"San Bernardino, CA",California,0.5098347306021946,0.29411764705882354,'delayed previously',furniture/equipment,,0.00591412420628775,unemployed,,'female div/dep/mar',none,,'life insurance',0.26785714285714285,none,own,0.0,'high qualif/self emp/mgmt',0.0,yes,yes,good,10/1994,yes
"San Bernardino, CA",California,0.5108847777704963,0.058823529411764705,'existing paid',radio/tv,,0.006300225422883003,1<=X<4,,'male single',guarantor,0.3333333333333333,'real estate',0.25,none,own,0.0,skilled,0.0,,yes,good,10/1994,yes
"San Diego, CA",California,0.2932506910143496,0.25,'delayed previously',education,,0.0061012596148882344,<1,,'male single',none,,'life insurance',0.125,none,own,0.3333333333333333,skilled,0.0,none,1,good,10/1994,1
"San Francisco, CA",California,0.5065834960220637,0.38235294117647056,'all paid','used car',,0.0,,,'female div/dep/mar',none,0.0,'real estate',0.6071428571428571,bank,own,0.0,,0.0,yes,yes,bad,10/1994,yes
"San Joaquin, CA",California,0.14320164309267594,0.11764705882352941,'existing paid',furniture/equipment,,0.002864032144270645,1<=X<4,,,none,0.0,car,,none,own,0.0,skilled,,none,yes,good,10/1994,yes
"Solano, CA",California,0.32435738586515606,0.029411764705882353,'critical/other existing credit',radio/tv,,0.0904208180613632,>=7,,'male single',none,1.0,,0.5892857142857143,none,own,0.3333333333333333,skilled,0.0,,yes,bad,11/1994,yes
"Ventura, CA",California,0.5065834960220637,0.11764705882352941,'existing paid',radio/tv,,0.0,4<=X<7,,'male single',,0.3333333333333333,,0.21428571428571427,none,,0.3333333333333333,'high qualif/self emp/mgmt',1.0,yes,yes,bad,11/1994,yes
"El Paso, CO",Colorado,0.5065834960220637,0.25,'critical/other existing credit',,,0.0,>=7,,'male single',none,1.0,'real estate',0.8214285714285714,none,own,,skilled,0.0,none,yes,good,11/1994,yes
"Denver, CO",Colorado,0.5065834960220637,0.47058823529411764,'delayed previously',,,0.0,<1,,'male div/sep',none,0.0,car,0.16071428571428573,none,own,0.3333333333333333,skilled,0.0,none,no,good,11/1994,no
"Hartford, CT",Connecticut,0.5094237542310499,0.47058823529411764,'delayed previously',,,0.0023273622081117825,1<=X<4,,'male div/sep',,0.3333333333333333,'real estate',0.19642857142857142,stores,own,0.3333333333333333,'high qualif/self emp/mgmt',0.0,yes,yes,good,11/1994,yes
District of Columbia,District of Columbia,0.2668714944452149,0.25,'all paid',,,0.0,1<=X<4,,'male single',none,0.3333333333333333,'life insurance',0.375,none,,0.3333333333333333,'unskilled resident',1.0,none,no,bad,11/1994,no
"New Castle, DE",Delaware,0.5065834960220637,0.29411764705882354,'critical/other existing credit',furniture/equipment,,0.0,1<=X<4,,'male single',none,1.0,'real estate',0.5535714285714286,none,own,0.0,skilled,0.0,yes,yes,bad,11/1994,yes
"Chatham, GA",Georgia,0.5162706510546446,0.20588235294117646,'critical/other existing credit','new car',,0.009736418701495362,>=7,,'male single',none,1.0,car,0.30357142857142855,bank,own,0.0,skilled,1.0,yes,yes,good,11/1994,yes
"Clayton, GA",Georgia,0.5065834960220637,0.16176470588235295,,radio/tv,,0.0,1<=X<4,,,none,0.3333333333333333,'life insurance',0.21428571428571427,none,own,0.3333333333333333,skilled,0.0,none,yes,bad,11/1994,yes
"De Kalb, GA",Georgia,0.5065834960220637,0.07352941176470588,'all paid',,,0.0,>=7,,'female div/dep/mar',none,,,,bank,'for free',0.0,'high qualif/self emp/mgmt',,yes,no,good,11/1994,no
"Dougherty, GA",Georgia,0.5075288940773174,0.17647058823529413,'critical/other existing credit','new car',,0.010311806308399153,unemployed,,'male single',,0.6666666666666666,car,0.875,none,'for free',0.6666666666666666,'unemp/unskilled non res',0.0,yes,no,bad,11/1994,no
"Dougherty, GA",Georgia,0.0712543618613928,0.11764705882352941,'existing paid',radio/tv,,0.034369461222101765,4<=X<7,,'male mar/wid',none,,,0.017857142857142856,none,own,0.0,skilled,0.0,,yes,good,11/1994,yes
"Fulton, GA",Georgia,0.5127994501349517,0.20588235294117646,'no credits/all paid',furniture/equipment,,0.009290089997074664,1<=X<4,,'female div/dep/mar',none,,car,0.25,bank,own,0.3333333333333333,skilled,0.0,yes,1,bad,11/1994,1
"Fulton, GA",Georgia,0.5065834960220637,0.29411764705882354,'existing paid',business,,0.0,1<=X<4,,'male single',none,0.6666666666666666,,0.625,none,own,0.6666666666666666,,,yes,yes,bad,11/1994,yes
"Gwinnett, GA",Georgia,0.5068405467560553,0.6470588235294118,'no credits/all paid',business,,0.0,4<=X<7,,'male single',none,1.0,'no known property',0.26785714285714285,none,,0.0,'unskilled resident',1.0,none,1,good,11/1994,1
"Muscogee, GA",Georgia,0.5067186254593004,0.3382352941176471,'existing paid',business,,0.00974717361003562,1<=X<4,,'male single',none,0.3333333333333333,,0.30357142857142855,none,own,0.0,skilled,1.0,yes,yes,good,11/1994,yes
"Fulton, GA",Georgia,0.5065834960220637,0.029411764705882353,'existing paid',radio/tv,,0.0,4<=X<7,,'male mar/wid',none,0.3333333333333333,'real estate',0.17857142857142858,none,,0.0,skilled,0.0,none,1,bad,11/1994,1
"Honolulu, HI",Hawaii,0.5065834960220637,0.6029411764705882,'existing paid',radio/tv,,0.0,1<=X<4,,'male single',guarantor,1.0,'life insurance',0.03571428571428571,none,rent,0.0,skilled,0.0,none,yes,bad,11/1994,yes
"Cook, IL",Illinois,0.5065834960220637,,'critical/other existing credit',education,,0.0,>=7,,'female div/dep/mar',none,0.6666666666666666,car,0.26785714285714285,none,own,0.3333333333333333,'high qualif/self emp/mgmt',0.0,yes,yes,good,11/1994,yes
"Vanderburgh, IN",Indiana,0.5065834960220637,0.029411764705882353,'critical/other existing credit',radio/tv,,0.0,1<=X<4,,'female div/dep/mar',none,0.0,car,0.16071428571428573,none,own,0.3333333333333333,skilled,0.0,yes,yes,bad,11/1994,yes
"Marion, IN",Indiana,0.508694258472133,,'existing paid',furniture/equipment,,0.015611825237038184,<1,,'female div/dep/mar',none,1.0,car,0.14285714285714285,bank,rent,1.0,skilled,0.0,,yes,good,11/1994,yes
"Fayette, KY",Kentucky,0.5103153037135703,0.29411764705882354,'existing paid','used car',,0.0,>=7,,'male single',none,1.0,'no known property',0.30357142857142855,bank,'for free',0.0,skilled,0.0,yes,no,bad,11/1994,no
