state,checking_amt,credit_history,purpose,credit_amount,savings,employment,personal_status,other_parties,property_magnitude,other_payment_plans,housing,own_telephone,foreign_worker,class
Alabama,"(-0.01, 0.01]",'existing paid','new car',"(5000.0, 7500.0]","[0.0, 0.01)",1<=X<4,'male single',,'no known property',none,'for free',yes,yes,bad
Alabama,"(2500.0, 5000.0]",'critical/other existing credit',radio/tv,"(1000.0, 2500.0]","[0.0, 0.01)",4<=X<7,'male single',none,'life insurance',none,,yes,yes,bad
Alabama,"(100.0, 500.0]",'delayed previously','new car',"(2500.0, 5000.0]","[100.0, 500.0)",>=7,'male single',none,'no known property',none,'for free',none,yes,good
Alabama,"(-0.01, 0.01]",'existing paid',radio/tv,"(2500.0, 5000.0]","[0.0, 0.01)",>=7,,'co applicant',,none,own,,no,good
Arkansas,"(-1000.0, -500.0]",'existing paid','new car',"(2500.0, 5000.0]","[2500.0, 5000.0)",1<=X<4,'male single',none,'life insurance',none,own,none,no,good
Arkansas,"(-0.01, 0.01]",'critical/other existing credit',furniture/equipment,"(500.0, 1000.0]","[0.0, 0.01)",1<=X<4,'male div/sep',none,'life insurance',none,,none,yes,good
Arkansas,"(50.0, 100.0]",'existing paid',repairs,"(2500.0, 5000.0]","[100.0, 500.0)",1<=X<4,'female div/dep/mar',none,'real estate',none,own,none,yes,good
Arkansas,"(50.0, 100.0]",'existing paid',radio/tv,"(2500.0, 5000.0]","[100.0, 500.0)",<1,'male single',none,car,none,own,none,no,good
Arkansas,"(-2500.0, -1000.0]",'critical/other existing credit','new car',"(2500.0, 5000.0]","[0.0, 0.01)",<1,'male single',,'real estate',none,own,none,no,good
Arkansas,"(-0.01, 0.01]",'existing paid',radio/tv,"(1000.0, 2500.0]","[0.0, 0.01)",4<=X<7,'male single',none,car,none,own,yes,no,good
Arkansas,"(-0.01, 0.01]",'existing paid','used car',,"[0.0, 0.01)",1<=X<4,'male single',none,'life insurance',none,rent,none,yes,good
Arkansas,"(20.0, 50.0]",'existing paid',radio/tv,"(1000.0, 2500.0]","[0.0, 0.01)",4<=X<7,'male single',guarantor,'real estate',none,own,,no,bad
Arkansas,"(-0.01, 0.01]",'critical/other existing credit','new car',"(500.0, 1000.0]","[0.0, 0.01)",,'female div/dep/mar',none,'life insurance',,,,no,good
Arkansas,"(-0.01, 0.01]",'critical/other existing credit',radio/tv,,"[0.0, 0.01)",,,none,car,none,own,none,yes,good
Arkansas,"(2500.0, 5000.0]",,education,"(1000.0, 2500.0]","[50.0, 100.0)",,'male single',none,car,none,rent,,yes,good
Arkansas,"(-0.01, 0.01]",'existing paid',furniture/equipment,"(1000.0, 2500.0]","[0.0, 0.01)",1<=X<4,'female div/dep/mar',none,car,none,rent,none,yes,good
Arizona,"(-0.01, 0.01]",'critical/other existing credit','used car',"(5000.0, 7500.0]","[0.0, 0.01)",>=7,'male single',none,'no known property',none,'for free',yes,no,good
Arizona,"(1000.0, 2500.0]",'existing paid',radio/tv,"(1000.0, 2500.0]","[100.0, 500.0)",>=7,'female div/dep/mar',none,'no known property',none,'for free',yes,yes,good
Arizona,"(100.0, 500.0]",'delayed previously',business,"(2500.0, 5000.0]","[100.0, 500.0)",>=7,'male single',none,'life insurance',stores,own,none,no,bad
Arizona,"(100.0, 500.0]",'existing paid',business,"(2500.0, 5000.0]","[50.0, 100.0)",<1,'female div/dep/mar',none,'life insurance',,own,yes,yes,bad
Arizona,"(-0.01, 0.01]",'existing paid','new car',"(5000.0, 7500.0]","[0.0, 0.01)",>=7,'female div/dep/mar',none,,none,'for free',none,yes,good
Arizona,"(20.0, 50.0]",'existing paid','new car',,"[100.0, 500.0)",4<=X<7,'male single',none,'life insurance',none,own,none,yes,bad
Arizona,"(100.0, 500.0]",'no credits/all paid',,"(2500.0, 5000.0]","[0.01, 20.0)",<1,'female div/dep/mar',none,'life insurance',none,rent,none,no,good
Arizona,"(50.0, 100.0]",'existing paid',radio/tv,"(1000.0, 2500.0]","[20.0, 50.0)",>=7,'female div/dep/mar',none,'real estate',none,own,none,yes,bad
Arizona,"(-0.01, 0.01]",'existing paid',radio/tv,"(1000.0, 2500.0]","[0.0, 0.01)",1<=X<4,'male single',none,'real estate',,,none,no,good
Arizona,"(-0.01, 0.01]",'critical/other existing credit',radio/tv,"(500.0, 1000.0]","[0.0, 0.01)",>=7,'male single',none,'life insurance',bank,own,yes,no,good
California,"(-0.01, 0.01]",'all paid',education,"(1000.0, 2500.0]","[0.0, 0.01)",>=7,'female div/dep/mar',none,'no known property',none,'for free',none,yes,bad
California,"(-0.01, 0.01]",'existing paid','used car',"(1000.0, 2500.0]","[0.0, 0.01)",>=7,'male single',none,'real estate',none,own,yes,no,bad
California,"(-10000.0, -7500.0]",'critical/other existing credit',,"(1000.0, 2500.0]","[50.0, 100.0)",,'male single',none,'real estate',none,own,,no,good
California,"(100.0, 500.0]",'existing paid','new car',"(12500.0, 15000.0]","[0.01, 20.0)",4<=X<7,'male single',none,'no known property',none,own,,yes,good
California,"(-0.01, 0.01]",'critical/other existing credit','used car',"(7500.0, 10000.0]","[0.0, 0.01)",>=7,'male single',none,car,none,own,none,no,bad
California,"(-0.01, 0.01]",'critical/other existing credit',radio/tv,"(2500.0, 5000.0]","[0.0, 0.01)",>=7,'male single',,car,none,,yes,no,good
California,"(-0.01, 0.01]",'existing paid',radio/tv,"(1000.0, 2500.0]","[0.0, 0.01)",1<=X<4,,,,none,'for free',yes,no,good
California,"(7500.0, 10000.0]",'critical/other existing credit',radio/tv,"(2500.0, 5000.0]","[0.0, 0.01)",1<=X<4,'male single',none,,none,own,yes,no,bad
California,"(100.0, 500.0]",'no credits/all paid','used car',"(5000.0, 7500.0]","[100.0, 500.0)",>=7,'male mar/wid',none,car,bank,own,,yes,bad
California,"(7500.0, 10000.0]",'no credits/all paid',radio/tv,"(1000.0, 2500.0]","[50.0, 100.0)",,'male single',none,car,none,,yes,no,bad
California,"(-0.01, 0.01]",'all paid',,"(200.0, 500.0]","[0.0, 0.01)",<1,'female div/dep/mar',none,'life insurance',bank,rent,none,no,bad
California,"(-7500.0, -5000.0]",,'new car',"(1000.0, 2500.0]","[0.01, 20.0)",,'female div/dep/mar',none,,none,own,none,yes,good
California,"(100.0, 500.0]",'existing paid',radio/tv,"(500.0, 1000.0]","[500.0, 1000.0)",1<=X<4,'female div/dep/mar',none,'real estate',none,own,none,no,good
California,"(-0.01, 0.01]",'existing paid','new car',"(2500.0, 5000.0]","[0.0, 0.01)",,'female div/dep/mar',none,'real estate',none,,,no,bad
California,"(-0.01, 0.01]",,'new car',"(200.0, 500.0]","[0.0, 0.01)",1<=X<4,'female div/dep/mar',none,'real estate',bank,own,none,yes,good
California,"(-0.01, 0.01]",'critical/other existing credit',radio/tv,"(1000.0, 2500.0]","[0.0, 0.01)",1<=X<4,'male mar/wid',none,'life insurance',none,own,none,yes,good
California,"(-2500.0, -1000.0]",'existing paid',radio/tv,"(1000.0, 2500.0]","[20.0, 50.0)",1<=X<4,'female div/dep/mar',none,car,bank,rent,none,yes,bad
California,"(50.0, 100.0]",'all paid',business,"(5000.0, 7500.0]","[50.0, 100.0)",>=7,'female div/dep/mar',none,'no known property',none,rent,none,yes,good
California,"(2500.0, 5000.0]",'critical/other existing credit',,"(1000.0, 2500.0]","[2500.0, 5000.0)",,'male div/sep',none,'real estate',none,own,yes,no,good
California,"(20.0, 50.0]",'delayed previously',radio/tv,"(5000.0, 7500.0]","[0.0, 0.01)",<1,'male single',none,car,none,own,none,yes,good
California,"(-2500.0, -1000.0]",,radio/tv,"(1000.0, 2500.0]","[20.0, 50.0)",1<=X<4,'male single',none,'real estate',none,rent,none,yes,bad
California,"(20.0, 50.0]",'existing paid',radio/tv,,"[20.0, 50.0)",4<=X<7,'female div/dep/mar',guarantor,'real estate',none,own,none,yes,good
California,"(-0.01, 0.01]",'existing paid','used car',,"[0.0, 0.01)",1<=X<4,,none,car,none,,yes,no,bad
California,"(-0.01, 0.01]",'critical/other existing credit','new car',"(2500.0, 5000.0]","[0.0, 0.01)",4<=X<7,'female div/dep/mar',none,'real estate',none,own,none,yes,good
California,"(50.0, 100.0]",'all paid','domestic appliance',"(2500.0, 5000.0]","[0.0, 0.01)",<1,'female div/dep/mar',,'no known property',,own,none,yes,bad
California,"(20.0, 50.0]",'existing paid','used car',"(10000.0, 12500.0]","[50.0, 100.0)",1<=X<4,'female div/dep/mar',none,car,none,,none,yes,good
California,"(-5000.0, -2500.0]",'existing paid','new car',"(2500.0, 5000.0]","[100.0, 500.0)",,'male single',none,car,none,,yes,yes,bad
California,"(-0.01, 0.01]",'critical/other existing credit','new car',,"[0.0, 0.01)",4<=X<7,'male single',,'no known property',none,own,yes,no,good
California,"(100.0, 500.0]",'no credits/all paid',business,"(2500.0, 5000.0]","[100.0, 500.0)",1<=X<4,'female div/dep/mar',none,car,none,rent,,no,good
California,"(-500.0, -100.0]",'all paid','new car',"(1000.0, 2500.0]","[100.0, 500.0)",4<=X<7,'male single',none,,bank,own,,no,good
California,"(100.0, 500.0]",'all paid',radio/tv,,"[50.0, 100.0)",1<=X<4,'male single',none,,stores,,,yes,good
California,"(-0.01, 0.01]",'existing paid',radio/tv,"(2500.0, 5000.0]","[0.0, 0.01)",>=7,'male single',none,'life insurance',none,own,yes,no,bad
California,"(-7500.0, -5000.0]",'all paid',furniture/equipment,"(1000.0, 2500.0]","[500.0, 1000.0)",1<=X<4,'male single',none,'real estate',stores,own,yes,no,bad
California,"(-10000.0, -7500.0]",'critical/other existing credit',furniture/equipment,"(12500.0, 15000.0]","[0.0, 0.01)",4<=X<7,'male single',none,'life insurance',,own,yes,yes,bad
California,"(-2500.0, -1000.0]",'critical/other existing credit',business,"(1000.0, 2500.0]","[50.0, 100.0)",<1,'male single',none,'life insurance',bank,own,none,no,good
California,"(-500.0, -100.0]",'existing paid','new car',"(2500.0, 5000.0]","[0.0, 0.01)",unemployed,'female div/dep/mar',none,car,none,,none,yes,good
California,"(-2500.0, -1000.0]",'existing paid','new car',"(1000.0, 2500.0]","[20.0, 50.0)",<1,'female div/dep/mar',none,'real estate',none,own,none,yes,good
California,"(-0.01, 0.01]",'existing paid','used car',"(5000.0, 7500.0]","[0.0, 0.01)",1<=X<4,'male single',none,car,none,own,none,yes,good
California,"(-0.01, 0.01]",'existing paid','used car',"(2500.0, 5000.0]","[0.0, 0.01)",,'male single',none,car,none,own,none,yes,good
California,"(-2500.0, -1000.0]",'existing paid',furniture/equipment,,"[0.0, 0.01)",>=7,'female div/dep/mar',none,'life insurance',,,yes,yes,bad
California,"(-5000.0, -2500.0]",'existing paid','new car',"(500.0, 1000.0]","[20.0, 50.0)",<1,'female div/dep/mar',none,car,none,own,none,no,good
California,"(100.0, 500.0]",'existing paid',business,"(500.0, 1000.0]","[100.0, 500.0)",4<=X<7,'female div/dep/mar',none,'real estate',none,rent,none,yes,good
California,"(-0.01, 0.01]",'critical/other existing credit',radio/tv,"(5000.0, 7500.0]","[0.0, 0.01)",4<=X<7,'female div/dep/mar',none,car,none,,none,yes,bad
California,"(-0.01, 0.01]",'delayed previously',repairs,"(1000.0, 2500.0]","[0.0, 0.01)",>=7,'male single',none,'no known property',none,'for free',none,yes,good
California,"(-10000.0, -7500.0]",'existing paid',,"(1000.0, 2500.0]","[0.0, 0.01)",4<=X<7,'female div/dep/mar',none,,none,rent,none,yes,good
California,"(7500.0, 10000.0]",'critical/other existing credit','new car',"(1000.0, 2500.0]","[50.0, 100.0)",1<=X<4,'male single',none,'real estate',none,,none,yes,good
California,"(7500.0, 10000.0]",'critical/other existing credit',radio/tv,"(1000.0, 2500.0]","[0.0, 0.01)",1<=X<4,'male single',none,'no known property',none,'for free',yes,yes,bad
California,"(-0.01, 0.01]",'existing paid','new car',"(1000.0, 2500.0]","[0.0, 0.01)",1<=X<4,'male single',guarantor,'real estate',none,,yes,no,good
California,"(-500.0, -100.0]",'critical/other existing credit','new car',"(500.0, 1000.0]","[0.01, 20.0)",>=7,'male single',none,'life insurance',none,,none,no,bad
California,"(-0.01, 0.01]",'critical/other existing credit','new car',,"[0.0, 0.01)",>=7,,,car,none,own,yes,yes,bad
California,"(-5000.0, -2500.0]",'critical/other existing credit',furniture/equipment,"(1000.0, 2500.0]","[20.0, 50.0)",1<=X<4,'female div/dep/mar',none,'real estate',none,rent,none,yes,good
California,"(-2500.0, -1000.0]",'existing paid',radio/tv,"(1000.0, 2500.0]","[0.0, 0.01)",1<=X<4,'male single',none,'life insurance',none,own,none,yes,good
California,"(-0.01, 0.01]",'critical/other existing credit','new car',,"[0.0, 0.01)",,'male single',none,'no known property',none,'for free',yes,yes,bad
California,"(-0.01, 0.01]",'critical/other existing credit',,"(1000.0, 2500.0]","[0.0, 0.01)",4<=X<7,'male mar/wid',none,'life insurance',none,,yes,no,bad
California,"(100.0, 500.0]",,radio/tv,,"[0.01, 20.0)",,,,'real estate',bank,own,none,yes,good
California,"(-0.01, 0.01]",,furniture/equipment,"(2500.0, 5000.0]","[0.0, 0.01)",<1,'male div/sep',none,'life insurance',none,,,no,bad
California,"(-0.01, 0.01]",'existing paid','used car',"(2500.0, 5000.0]","[0.0, 0.01)",<1,'female div/dep/mar',,,none,rent,none,yes,good
California,"(50.0, 100.0]",'critical/other existing credit',furniture/equipment,"(2500.0, 5000.0]","[50.0, 100.0)",>=7,'male single',,,none,rent,yes,yes,good
California,"(-0.01, 0.01]",'critical/other existing credit',,"(1000.0, 2500.0]","[0.0, 0.01)",>=7,'male single',none,'real estate',none,own,yes,no,good
California,"(-7500.0, -5000.0]",'existing paid','used car',"(2500.0, 5000.0]","[0.0, 0.01)",>=7,'female div/dep/mar',none,'real estate',none,rent,none,yes,good
California,"(-2500.0, -1000.0]",,education,"(7500.0, 10000.0]","[50.0, 100.0)",1<=X<4,'female div/dep/mar',none,'no known property',none,own,yes,yes,bad
California,"(-0.01, 0.01]",'critical/other existing credit','used car',"(2500.0, 5000.0]","[0.0, 0.01)",>=7,'male single',none,car,none,own,yes,yes,good
California,"(-0.01, 0.01]",'critical/other existing credit',radio/tv,"(1000.0, 2500.0]","[0.0, 0.01)",>=7,'male single',none,'life insurance',,own,none,no,good
California,"(2500.0, 5000.0]",'critical/other existing credit','new car',"(1000.0, 2500.0]","[500.0, 1000.0)",unemployed,'male single',,,,'for free',none,no,bad
California,"(-10000.0, -7500.0]",'existing paid','new car',,"[0.0, 0.01)",1<=X<4,'female div/dep/mar',none,'real estate',none,rent,none,yes,good
California,"(-0.01, 0.01]",'critical/other existing credit','new car',"(2500.0, 5000.0]","[0.0, 0.01)",4<=X<7,,none,car,none,own,yes,yes,good
California,"(-7500.0, -5000.0]",'existing paid',radio/tv,"(2500.0, 5000.0]","[0.01, 20.0)",4<=X<7,'female div/dep/mar',guarantor,'real estate',none,own,none,no,bad
Colorado,"(-0.01, 0.01]",'critical/other existing credit','used car',"(5000.0, 7500.0]","[0.0, 0.01)",>=7,,none,car,none,own,yes,yes,good
Colorado,"(-0.01, 0.01]",'existing paid',repairs,"(2500.0, 5000.0]","[0.0, 0.01)",unemployed,'female div/dep/mar',none,car,none,own,yes,no,bad
Colorado,"(100.0, 500.0]",'critical/other existing credit',radio/tv,"(2500.0, 5000.0]","[20.0, 50.0)",4<=X<7,'male single',guarantor,'real estate',none,own,none,no,bad
Colorado,"(-0.01, 0.01]",'critical/other existing credit','new car',"(1000.0, 2500.0]","[0.0, 0.01)",>=7,'male single',none,'real estate',none,own,yes,yes,good
Connecticut,"(100.0, 500.0]",'no credits/all paid',retraining,"(1000.0, 2500.0]","[20.0, 50.0)",1<=X<4,'male single',none,'real estate',none,own,yes,yes,good
Connecticut,"(0.01, 20.0]",'existing paid','new car',"(500.0, 1000.0]","[100.0, 500.0)",<1,'female div/dep/mar',none,'life insurance',bank,own,none,no,bad
District of Columbia,"(50.0, 100.0]",'existing paid','used car',"(5000.0, 7500.0]","[0.0, 0.01)",unemployed,'male div/sep',none,'real estate',none,own,yes,no,good
District of Columbia,"(20.0, 50.0]",'existing paid',business,"(1000.0, 2500.0]","[7500.0, 10000.0)",1<=X<4,'male single',none,'life insurance',none,own,yes,yes,good
Delaware,"(-0.01, 0.01]",'existing paid',radio/tv,"(2500.0, 5000.0]","[0.0, 0.01)",>=7,,none,car,none,own,none,no,bad
Delaware,"(-0.01, 0.01]",,'used car',,"[0.0, 0.01)",,'male single',none,car,none,own,yes,yes,bad
Florida,"(20.0, 50.0]",'delayed previously',education,,"[50.0, 100.0)",>=7,'male single',none,'no known property',none,'for free',none,yes,good
Florida,"(-0.01, 0.01]",'critical/other existing credit',education,"(5000.0, 7500.0]","[0.0, 0.01)",1<=X<4,'male single',,'no known property',bank,own,yes,yes,bad
Florida,"(20.0, 50.0]",'existing paid',,"(1000.0, 2500.0]","[20.0, 50.0)",>=7,'female div/dep/mar',none,'life insurance',none,own,none,yes,good
Florida,"(-0.01, 0.01]",'existing paid','used car',"(5000.0, 7500.0]","[0.0, 0.01)",>=7,'male single',none,car,none,own,yes,no,bad
Florida,"(-0.01, 0.01]",'critical/other existing credit',furniture/equipment,"(1000.0, 2500.0]","[0.0, 0.01)",1<=X<4,'male mar/wid',none,'life insurance',none,own,none,yes,good
Florida,"(5000.0, 7500.0]",'existing paid',furniture/equipment,"(2500.0, 5000.0]","[20.0, 50.0)",,'male div/sep',none,'no known property',none,'for free',none,no,good
Florida,"(-0.01, 0.01]",'existing paid',furniture/equipment,"(2500.0, 5000.0]","[0.0, 0.01)",>=7,'male single',none,'no known property',none,rent,yes,yes,bad
Florida,"(-0.01, 0.01]",,furniture/equipment,"(1000.0, 2500.0]","[0.0, 0.01)",<1,,none,'life insurance',none,rent,none,no,bad
Florida,"(-5000.0, -2500.0]",'existing paid','used car',,"[0.0, 0.01)",>=7,'male single',none,'life insurance',,'for free',yes,yes,bad
Florida,"(-0.01, 0.01]",'critical/other existing credit',furniture/equipment,"(1000.0, 2500.0]","[0.0, 0.01)",<1,'female div/dep/mar',none,'life insurance',none,rent,,no,good
Florida,"(-0.01, 0.01]",'delayed previously','new car',"(500.0, 1000.0]","[0.0, 0.01)",>=7,'male mar/wid',none,car,none,own,yes,yes,good
Florida,"(50.0, 100.0]",'existing paid','new car',,"[0.0, 0.01)",<1,'male single',none,'real estate',none,own,none,yes,good
Florida,"(-0.01, 0.01]",'critical/other existing credit',education,,"[0.0, 0.01)",>=7,,none,'no known property',none,'for free',none,yes,bad
Florida,"(100.0, 500.0]",'critical/other existing credit',radio/tv,"(1000.0, 2500.0]","[20.0, 50.0)",>=7,'female div/dep/mar',guarantor,'real estate',bank,rent,yes,no,good
Florida,"(-10000.0, -7500.0]",'critical/other existing credit',furniture/equipment,"(2500.0, 5000.0]","[50.0, 100.0)",>=7,,none,'life insurance',,own,,no,bad
Florida,"(-0.01, 0.01]",,,"(500.0, 1000.0]","[0.0, 0.01)",>=7,'male single',,car,none,own,none,no,bad
Florida,"(20.0, 50.0]",'existing paid','new car',"(5000.0, 7500.0]","[0.0, 0.01)",unemployed,'female div/dep/mar',none,'real estate',none,rent,none,yes,good
Florida,"(-10000.0, -7500.0]",,'new car',"(7500.0, 10000.0]","[0.01, 20.0)",4<=X<7,'male single',,car,none,own,,no,good
Florida,"(0.01, 20.0]",'existing paid',radio/tv,"(500.0, 1000.0]","[50.0, 100.0)",<1,,none,'real estate',none,own,none,yes,good
Florida,"(-0.01, 0.01]",'critical/other existing credit',radio/tv,"(500.0, 1000.0]","[0.0, 0.01)",>=7,'male single',none,'real estate',,own,none,no,bad
Florida,"(-0.01, 0.01]",'all paid','used car',"(7500.0, 10000.0]","[0.0, 0.01)",unemployed,'male single',none,'no known property',bank,'for free',yes,yes,good
Florida,"(-0.01, 0.01]",'no credits/all paid','new car',"(1000.0, 2500.0]","[0.0, 0.01)",<1,'female div/dep/mar',none,'real estate',none,rent,,yes,bad
Florida,"(50.0, 100.0]",'existing paid',business,"(500.0, 1000.0]","[0.01, 20.0)",<1,'male mar/wid',none,'real estate',none,own,,no,good
Florida,"(50.0, 100.0]",'existing paid',radio/tv,"(200.0, 500.0]","[50.0, 100.0)",4<=X<7,'male mar/wid',guarantor,'real estate',bank,own,none,no,bad
Florida,"(-5000.0, -2500.0]",'critical/other existing credit','used car',"(7500.0, 10000.0]","[50.0, 100.0)",4<=X<7,'male single',none,car,none,own,yes,no,good
Florida,"(-7500.0, -5000.0]",'existing paid','domestic appliance',"(2500.0, 5000.0]","[50.0, 100.0)",1<=X<4,'male single',none,car,none,own,none,no,bad
Florida,"(-7500.0, -5000.0]",'existing paid','new car',"(2500.0, 5000.0]","[50.0, 100.0)",4<=X<7,'male single',,'no known property',none,'for free',none,no,good
Florida,"(20.0, 50.0]",'delayed previously','new car',"(5000.0, 7500.0]","[0.01, 20.0)",1<=X<4,'female div/dep/mar',none,'life insurance',,rent,none,yes,bad
Florida,"(-0.01, 0.01]",'existing paid','domestic appliance',"(1000.0, 2500.0]","[0.0, 0.01)",1<=X<4,'male div/sep',none,'real estate',none,own,none,no,bad
Florida,"(-0.01, 0.01]",,,"(1000.0, 2500.0]","[0.0, 0.01)",,'female div/dep/mar',none,car,none,,yes,yes,bad
Florida,"(-0.01, 0.01]",'existing paid',other,"(15000.0, 20000.0]","[0.0, 0.01)",unemployed,'male div/sep','co applicant',car,none,own,none,no,good
Florida,"(-1000.0, -500.0]",'existing paid',radio/tv,"(1000.0, 2500.0]","[50.0, 100.0)",1<=X<4,'male mar/wid',none,'real estate',bank,,,yes,bad
Florida,"(-0.01, 0.01]",'existing paid',,"(1000.0, 2500.0]","[0.0, 0.01)",,'male mar/wid',none,'real estate',none,own,yes,no,good
Florida,"(-0.01, 0.01]",'existing paid',radio/tv,"(2500.0, 5000.0]","[0.0, 0.01)",1<=X<4,'male mar/wid',none,car,none,own,none,yes,good
Florida,"(-10000.0, -7500.0]",'existing paid',furniture/equipment,"(2500.0, 5000.0]","[20.0, 50.0)",>=7,'male single',none,'life insurance',bank,own,,yes,good
Florida,"(-7500.0, -5000.0]",'critical/other existing credit','new car',"(500.0, 1000.0]","[20.0, 50.0)",>=7,'male single',none,'real estate',none,own,none,no,bad
Florida,"(-0.01, 0.01]",'critical/other existing credit',furniture/equipment,"(2500.0, 5000.0]","[0.0, 0.01)",<1,'male div/sep',none,car,none,own,yes,no,good
Florida,"(-7500.0, -5000.0]",'critical/other existing credit','new car',"(1000.0, 2500.0]","[50.0, 100.0)",>=7,'male mar/wid',none,car,none,own,yes,no,good
Florida,"(-5000.0, -2500.0]",'critical/other existing credit','new car',"(2500.0, 5000.0]","[50.0, 100.0)",,'female div/dep/mar',none,'real estate',,rent,yes,no,good
Florida,"(-0.01, 0.01]",,business,"(2500.0, 5000.0]","[0.0, 0.01)",1<=X<4,'male single',none,car,stores,,none,no,good
Florida,"(-2500.0, -1000.0]",'existing paid','used car',"(7500.0, 10000.0]","[0.0, 0.01)",>=7,'male single',none,'no known property',none,'for free',,yes,good
Georgia,"(20.0, 50.0]",'delayed previously',business,"(5000.0, 7500.0]","[0.0, 0.01)",1<=X<4,'male single',none,'no known property',none,'for free',yes,yes,bad
Georgia,"(-0.01, 0.01]",,business,"(1000.0, 2500.0]","[0.0, 0.01)",1<=X<4,'male single',none,car,,own,yes,yes,bad
Georgia,"(-10000.0, -7500.0]",'existing paid','new car',"(1000.0, 2500.0]","[0.0, 0.01)",<1,'female div/dep/mar',none,car,none,rent,,yes,good
Georgia,"(-7500.0, -5000.0]",'no credits/all paid',business,"(10000.0, 12500.0]","[50.0, 100.0)",>=7,'male single',,car,,rent,none,yes,good
Georgia,"(50.0, 100.0]",'existing paid',radio/tv,,"[0.0, 0.01)",>=7,'female div/dep/mar',none,car,none,own,,yes,good
Georgia,"(5000.0, 7500.0]",'existing paid',radio/tv,"(1000.0, 2500.0]","[50.0, 100.0)",<1,'female div/dep/mar',none,'real estate',none,own,none,no,good
Georgia,"(-7500.0, -5000.0]",'no credits/all paid','new car',"(1000.0, 2500.0]","[0.0, 0.01)",1<=X<4,'male single',none,,bank,own,none,yes,good
Georgia,"(-0.01, 0.01]",'existing paid',,"(500.0, 1000.0]","[0.0, 0.01)",1<=X<4,'female div/dep/mar',,car,,own,none,yes,good
Georgia,"(-0.01, 0.01]",'existing paid',furniture/equipment,"(500.0, 1000.0]","[0.0, 0.01)",<1,'female div/dep/mar',,'real estate',,rent,none,no,bad
Georgia,"(-10000.0, -7500.0]",'critical/other existing credit','used car',,"[50.0, 100.0)",>=7,'male single',none,'life insurance',none,own,yes,no,bad
Georgia,"(-0.01, 0.01]",'critical/other existing credit',radio/tv,"(2500.0, 5000.0]","[0.0, 0.01)",>=7,'male mar/wid','co applicant','real estate',none,own,none,no,good
Georgia,"(-2500.0, -1000.0]",'existing paid',furniture/equipment,"(5000.0, 7500.0]","[20.0, 50.0)",4<=X<7,'male single',none,'life insurance',none,own,none,no,good
Georgia,"(-0.01, 0.01]",'delayed previously','used car',"(2500.0, 5000.0]","[0.0, 0.01)",1<=X<4,'male single',none,'real estate',stores,own,none,yes,good
Georgia,"(-0.01, 0.01]",'existing paid',repairs,"(1000.0, 2500.0]","[0.0, 0.01)",,'female div/dep/mar',none,'real estate',none,,none,yes,good
Georgia,"(-0.01, 0.01]",'all paid',business,"(1000.0, 2500.0]","[0.0, 0.01)",4<=X<7,'male single',none,car,bank,,yes,no,good
Georgia,"(-0.01, 0.01]",'existing paid',furniture/equipment,"(2500.0, 5000.0]","[0.0, 0.01)",>=7,'male single',none,'life insurance',bank,own,,yes,good
Georgia,"(100.0, 500.0]",,furniture/equipment,"(2500.0, 5000.0]","[0.0, 0.01)",4<=X<7,,none,,none,own,yes,no,good
Georgia,"(-0.01, 0.01]",'existing paid','new car',"(5000.0, 7500.0]","[0.0, 0.01)",1<=X<4,'male single',none,car,none,rent,,yes,good
Georgia,"(-0.01, 0.01]",,'new car',"(1000.0, 2500.0]","[0.0, 0.01)",<1,'male mar/wid',none,'real estate',none,own,none,yes,bad
Georgia,"(-7500.0, -5000.0]",'existing paid',radio/tv,"(1000.0, 2500.0]","[20.0, 50.0)",4<=X<7,'male single',none,'real estate',none,own,,no,good
Hawaii,"(-10000.0, -7500.0]",'existing paid',,"(500.0, 1000.0]","[0.01, 20.0)",>=7,'male single',none,'real estate',stores,own,none,yes,good
Iowa,"(-5000.0, -2500.0]",'critical/other existing credit','new car',"(1000.0, 2500.0]","[0.01, 20.0)",1<=X<4,'male mar/wid',guarantor,'life insurance',bank,rent,none,no,good
Iowa,"(-0.01, 0.01]",'critical/other existing credit','used car',"(2500.0, 5000.0]","[0.0, 0.01)",4<=X<7,'male single',none,'life insurance',none,own,yes,no,good
Iowa,"(-0.01, 0.01]",'critical/other existing credit',radio/tv,"(1000.0, 2500.0]","[0.0, 0.01)",1<=X<4,'male single',none,'no known property',none,'for free',yes,yes,bad
Iowa,"(-5000.0, -2500.0]",'all paid',,"(1000.0, 2500.0]","[50.0, 100.0)",4<=X<7,'male single',none,,none,'for free',none,no,good
Iowa,"(-0.01, 0.01]",'delayed previously','new car',"(10000.0, 12500.0]","[0.0, 0.01)",>=7,'male single',none,car,,own,yes,no,bad
Iowa,"(-0.01, 0.01]",'existing paid','new car',"(1000.0, 2500.0]","[0.0, 0.01)",<1,'male mar/wid',none,'real estate',none,own,yes,no,good
Iowa,"(-0.01, 0.01]",'existing paid',retraining,"(500.0, 1000.0]","[0.0, 0.01)",4<=X<7,'female div/dep/mar',none,'life insurance',none,own,yes,yes,bad
Idaho,"(-0.01, 0.01]",'critical/other existing credit',furniture/equipment,"(2500.0, 5000.0]","[0.0, 0.01)",1<=X<4,,none,'no known property',,'for free',yes,yes,good
