location,state,checking_amt,duration,credit_history,purpose,credit_amount,savings,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class,application_date,works_outside_US
"Lynchburg, VA",Virginia,0.5094227382202436,,'existing paid',business,0.06382744580169473,0.05912510970006711,>=7,0.0,'male mar/wid',,0.3333333333333333,'real estate',0.2857142857142857,none,own,0.0,skilled,0.0,yes,yes,good,08/1994,yes
"Newport News, VA",Virginia,0.5106653194363375,0.029411764705882353,'delayed previously',,0.06597336854847584,0.02858224493658906,>=7,0.0,,none,0.3333333333333333,car,0.21428571428571427,bank,own,0.3333333333333333,skilled,,none,no,good,08/1994,no
"Norfolk, VA",Virginia,0.5065834960220637,,'existing paid',education,0.007813359744690216,0.0,<1,,'female div/dep/mar',none,,'life insurance',0.07142857142857142,none,,0.0,skilled,0.0,yes,yes,good,08/1994,yes
"Norfolk, VA",Virginia,0.5106836076308506,0.20588235294117646,'existing paid','new car',0.33069219764498736,0.0073369986061638534,4<=X<7,,'male single',none,0.6666666666666666,,0.16071428571428573,none,rent,0.0,'unskilled resident',0.0,none,no,bad,08/1994,no
"Portsmouth, VA",Virginia,0.5065834960220637,0.47058823529411764,'critical/other existing credit','new car',0.4184549356223176,0.0,1<=X<4,1.0,'female div/dep/mar',none,0.3333333333333333,'real estate',0.10714285714285714,stores,own,,skilled,0.0,yes,yes,good,08/1994,yes
"Richmond, VA",Virginia,0.5065834960220637,0.11764705882352941,'existing paid',radio/tv,,0.0,>=7,0.6666666666666666,'male mar/wid',none,0.0,'real estate',0.2857142857142857,none,own,0.0,skilled,0.0,none,no,bad,08/1994,no
"Virginia Beach, VA",Virginia,0.5065834960220637,0.6470588235294118,,radio/tv,,0.0,>=7,1.0,'male single',none,0.0,'real estate',0.5,none,own,0.0,skilled,0.0,yes,no,good,08/1994,no
"Orleans, VT",Vermont,0.10576012086464551,,'existing paid',radio/tv,0.3809838230439089,0.0,4<=X<7,1.0,'female div/dep/mar',none,0.6666666666666666,car,0.19642857142857142,none,own,0.0,'high qualif/self emp/mgmt',0.0,yes,no,good,09/1994,no
"Orleans, VT",Vermont,0.49093083354034545,0.08823529411764706,'critical/other existing credit',furniture/equipment,0.10355452844723231,0.0,,0.3333333333333333,'female div/dep/mar','co applicant',0.6666666666666666,'real estate',,none,rent,0.3333333333333333,skilled,0.0,,no,good,09/1994,no
"Asotin, WA",Washington,0.19123304595467677,0.4264705882352941,'critical/other existing credit',furniture/equipment,0.22180037416088919,0.08357424328463511,,0.0,'female div/dep/mar',none,1.0,car,0.07142857142857142,none,own,0.3333333333333333,skilled,0.0,,no,good,09/1994,no
"Benton, WA",Washington,0.5157697577271432,0.11764705882352941,,'new car',0.116430064927919,0.08657271178565898,4<=X<7,0.6666666666666666,'male div/sep',none,0.6666666666666666,car,0.30357142857142855,none,own,0.0,'high qualif/self emp/mgmt',0.0,yes,yes,good,09/1994,yes
"Clark, WA",Washington,0.28727705547876203,0.25,'existing paid',radio/tv,0.0872125013755915,0.0006700308020580594,1<=X<4,0.6666666666666666,'female div/dep/mar',none,0.3333333333333333,'real estate',0.10714285714285714,none,own,0.3333333333333333,skilled,0.0,yes,yes,good,09/1994,yes
"Franklin, WA",Washington,0.5065834960220637,0.29411764705882354,'critical/other existing credit','used car',,0.0,,1.0,,none,,car,0.39285714285714285,none,rent,0.3333333333333333,'high qualif/self emp/mgmt',,yes,no,good,09/1994,no
"King, WA",Washington,0.5065834960220637,,,furniture/equipment,0.08352591614394189,0.0,1<=X<4,,'male single',none,0.3333333333333333,'real estate',0.08928571428571429,none,rent,,'unskilled resident',,none,yes,bad,09/1994,yes
"King, WA",Washington,0.7156485476379526,0.08823529411764706,'critical/other existing credit','new car',0.0292175635523275,0.007366036859222548,,,'male single',,1.0,'no known property',0.7857142857142857,none,'for free',0.3333333333333333,skilled,0.0,yes,yes,good,09/1994,yes
"King, WA",Washington,0.5101268337090032,0.20588235294117646,'existing paid',furniture/equipment,0.09210960713106636,0.0,,1.0,'female div/dep/mar',none,0.6666666666666666,'real estate',,,rent,0.0,,0.0,none,no,good,09/1994,no
"Kitsap, WA",Washington,0.06800769932989004,0.11764705882352941,'critical/other existing credit','new car',0.10294926818531969,0.0030414881351848986,1<=X<4,1.0,'male single',,0.3333333333333333,'life insurance',0.19642857142857142,none,own,0.3333333333333333,skilled,0.0,none,yes,bad,09/1994,yes
"Pierce, WA",Washington,0.14533170974806486,0.11764705882352941,,radio/tv,,0.0001193794847968613,1<=X<4,1.0,'male mar/wid',none,0.3333333333333333,'real estate',0.375,none,own,0.0,'unskilled resident',0.0,none,yes,good,09/1994,yes
"Skagit, WA",Washington,0.5142320253718218,0.11764705882352941,'existing paid',repairs,,0.003599667888424277,1<=X<4,,'male single',none,0.3333333333333333,car,0.19642857142857142,none,own,0.0,skilled,0.0,none,no,bad,09/1994,no
"Snohomish, WA",Washington,0.5148970044445392,0.11764705882352941,'critical/other existing credit','used car',0.08858809287993838,0.0023510230069003495,unemployed,1.0,'male single',,0.3333333333333333,car,0.26785714285714285,none,own,0.3333333333333333,'high qualif/self emp/mgmt',0.0,yes,yes,bad,09/1994,yes
"Spokane, WA",Washington,0.014422273395299813,0.11764705882352941,'critical/other existing credit','new car',,0.0,1<=X<4,0.6666666666666666,'female div/dep/mar','co applicant',0.3333333333333333,'real estate',0.17857142857142858,none,own,0.3333333333333333,,0.0,none,yes,good,09/1994,yes
"Spokane, WA",Washington,0.5147720351153655,0.6470588235294118,'existing paid','new car',0.45322988885220644,0.0,4<=X<7,0.0,'female div/dep/mar',none,0.3333333333333333,car,0.08928571428571429,none,own,0.0,skilled,0.0,none,no,bad,09/1994,no
"Spokane, WA",Washington,0.29916488991776913,0.47058823529411764,'delayed previously',education,0.36519203257400684,0.001221757610173283,1<=X<4,1.0,'male single',none,0.6666666666666666,'life insurance',0.17857142857142858,stores,own,0.0,skilled,0.0,yes,yes,bad,09/1994,yes
"Stevens, WA",Washington,0.5065834960220637,0.16176470588235295,'existing paid',furniture/equipment,,0.0,<1,0.3333333333333333,'male single',none,0.6666666666666666,'life insurance',0.14285714285714285,bank,own,0.3333333333333333,'unskilled resident',0.0,none,no,good,09/1994,no
"Whatcom, WA",Washington,0.5065834960220637,,'existing paid',furniture/equipment,0.09541102674149884,0.0,1<=X<4,1.0,'male single',none,1.0,'no known property',0.5,bank,'for free',0.3333333333333333,skilled,0.0,none,yes,bad,09/1994,yes
"Yakima, WA",Washington,0.5065834960220637,,'existing paid',radio/tv,,0.0,4<=X<7,0.3333333333333333,'female div/dep/mar',none,,'real estate',0.03571428571428571,none,own,0.0,skilled,0.0,,yes,bad,09/1994,yes
"Chippewa, WI",Wisconsin,0.5065834960220637,0.11764705882352941,'critical/other existing credit',,0.05447342357213602,0.0,>=7,1.0,'female div/dep/mar',none,0.3333333333333333,,0.3392857142857143,none,own,0.3333333333333333,skilled,0.0,yes,yes,bad,09/1994,yes
"Dunn, WI",Wisconsin,0.5065834960220637,0.3382352941176471,'delayed previously','used car',0.46016287003411466,0.0,1<=X<4,0.3333333333333333,'male single',none,0.3333333333333333,car,0.14285714285714285,none,own,0.3333333333333333,skilled,0.0,none,no,bad,09/1994,no
"Kenosha, WI",Wisconsin,0.5065834960220637,,,radio/tv,0.028392208649719378,0.0,1<=X<4,1.0,'male single',,0.6666666666666666,'real estate',,none,own,0.0,'unskilled resident',0.0,none,no,good,09/1994,no
"Racine, WI",Wisconsin,0.5092068359239068,0.16176470588235295,'critical/other existing credit',radio/tv,0.13634862991086166,0.0,4<=X<7,1.0,'male single',guarantor,0.3333333333333333,'real estate',0.2857142857142857,bank,own,0.6666666666666666,skilled,0.0,yes,yes,good,09/1994,yes
"Rock, WI",Wisconsin,0.5065834960220637,0.11764705882352941,'existing paid',radio/tv,0.08974358974358974,0.0,,0.3333333333333333,'female div/dep/mar',none,0.3333333333333333,car,0.44642857142857145,none,rent,0.0,'unskilled resident',0.0,yes,no,bad,09/1994,no
"Milwaukee, WI",Wisconsin,0.9396936625817951,0.029411764705882353,'existing paid','new car',0.025255860019808517,0.781412936864385,<1,0.3333333333333333,'male mar/wid',none,0.3333333333333333,'real estate',0.14285714285714285,none,own,0.0,'unemp/unskilled non res',0.0,none,yes,good,09/1994,yes
"Fayette, WV",West Virginia,0.5067607899077614,0.47058823529411764,'existing paid',radio/tv,,0.006148581212465369,<1,1.0,'female div/dep/mar',none,0.0,'no known property',,none,own,0.0,'high qualif/self emp/mgmt',0.0,yes,no,bad,09/1994,no
"Kanawha, WV",West Virginia,0.2743818463253175,,'existing paid',,0.1742049081104875,0.0016820676956963159,1<=X<4,,'male single',,0.3333333333333333,car,0.14285714285714285,none,own,0.0,'high qualif/self emp/mgmt',0.0,,yes,bad,09/1994,yes
"Kanawha, WV",West Virginia,0.18141888957130944,,'existing paid',furniture/equipment,0.12171233630461098,0.008032841188718531,1<=X<4,0.3333333333333333,'male single',none,0.3333333333333333,,,none,own,0.0,,0.0,none,no,good,09/1994,no
"Raleigh, WV",West Virginia,0.5065834960220637,0.25,'critical/other existing credit',furniture/equipment,0.11213821943435677,0.0,<1,1.0,'female div/dep/mar',none,1.0,'life insurance',0.07142857142857142,none,own,0.0,skilled,0.0,yes,no,good,09/1994,no
"Wayne, WV",West Virginia,0.5089233689089516,0.6470588235294118,'all paid',,0.18245845713656872,0.02587738543871423,4<=X<7,,'male single',none,0.3333333333333333,car,0.19642857142857142,none,,0.0,skilled,0.0,none,yes,bad,09/1994,yes
"Albany, WY",Wyoming,0.005751637174412953,0.029411764705882353,'critical/other existing credit','new car',0.03356443270606361,0.0006560494209557242,>=7,0.0,'female div/dep/mar',,1.0,'no known property',0.35714285714285715,none,own,0.3333333333333333,,0.0,yes,yes,good,10/1994,yes
"Anchorage, AK",Alaska,0.5065834960220637,0.11764705882352941,'critical/other existing credit','new car',0.0237702211951139,0.0,4<=X<7,1.0,'female div/dep/mar',none,0.6666666666666666,car,0.5714285714285714,none,own,0.3333333333333333,skilled,0.0,yes,no,good,10/1994,no
"Pulaski, AR",Arkansas,0.5065834960220637,0.47058823529411764,'critical/other existing credit',furniture/equipment,0.2817761637504127,0.0,1<=X<4,0.6666666666666666,'male single',,0.3333333333333333,'life insurance',0.16071428571428573,none,own,0.3333333333333333,skilled,0.0,,no,good,10/1994,no
"Maricopa, AZ",Arizona,0.5065834960220637,0.20588235294117646,,radio/tv,0.0732915153516012,0.0,>=7,1.0,,none,1.0,car,0.48214285714285715,none,own,,skilled,0.0,,yes,bad,10/1994,yes
"Maricopa, AZ",Arizona,0.5065834960220637,0.029411764705882353,'existing paid',,0.060305931550566745,0.0,>=7,0.3333333333333333,'male single',,1.0,'no known property',0.4107142857142857,bank,,0.0,skilled,1.0,yes,no,good,10/1994,no
"Pima, AZ",Arizona,0.5065834960220637,,'existing paid',radio/tv,0.09210960713106636,0.0,1<=X<4,0.0,'male single',none,1.0,'life insurance',0.3392857142857143,none,own,0.0,skilled,0.0,yes,no,bad,10/1994,no
"Alameda, CA",California,0.5065834960220637,0.47058823529411764,'existing paid',radio/tv,0.30802244965335096,0.0,1<=X<4,1.0,'male single',none,0.0,car,0.08928571428571429,none,own,0.0,skilled,0.0,,no,bad,10/1994,no
"Contra Costa, CA",California,0.5136686473797335,0.29411764705882354,'critical/other existing credit','used car',0.41311764058545175,0.7925335122950115,>=7,0.3333333333333333,'female div/dep/mar',,1.0,'no known property',0.17857142857142858,none,rent,0.0,skilled,0.0,none,yes,bad,10/1994,yes
"Contra Costa, CA",California,0.5162853832113358,0.29411764705882354,'delayed previously',business,0.3695939253879168,0.04716350042159241,4<=X<7,1.0,'male single',none,1.0,car,0.30357142857142855,none,rent,0.0,'high qualif/self emp/mgmt',0.0,,yes,bad,10/1994,yes
"Fresno, CA",California,0.21287153610165796,0.11764705882352941,'existing paid',furniture/equipment,0.056784417299438755,0.0064206803985338914,1<=X<4,0.3333333333333333,'female div/dep/mar',none,1.0,,0.017857142857142856,none,rent,0.0,skilled,0.0,none,no,good,10/1994,no
"Kern, CA",California,0.36007118171708874,0.07352941176470588,'critical/other existing credit',repairs,,0.010804381119542959,>=7,0.6666666666666666,'male single',guarantor,1.0,'real estate',0.5178571428571429,none,own,0.3333333333333333,skilled,1.0,none,yes,bad,10/1994,yes
"Kern, CA",California,0.10368644280900571,0.11764705882352941,'all paid',retraining,0.004897105755474854,0.0024263073666821538,,1.0,'male mar/wid',none,0.0,car,0.4642857142857143,bank,own,0.0,'unskilled resident',0.0,none,no,good,10/1994,no
"Los Angeles, CA",California,0.5139251901083219,,'existing paid','new car',0.1794871794871795,0.03711518937242958,4<=X<7,0.3333333333333333,,none,0.6666666666666666,car,0.3392857142857143,bank,own,0.3333333333333333,skilled,0.0,yes,no,good,10/1994,no
"Los Angeles, CA",California,0.5065834960220637,0.029411764705882353,'critical/other existing credit',radio/tv,0.09067899196654561,0.0,1<=X<4,0.0,'male single',none,0.3333333333333333,'real estate',0.26785714285714285,none,own,0.3333333333333333,'unskilled resident',,none,no,good,10/1994,no
"San Jose, CA",California,0.5065834960220637,0.29411764705882354,,radio/tv,0.14427203697589963,0.0,>=7,,,,,'real estate',,none,own,0.0,skilled,1.0,,no,good,10/1994,no
"Los Angeles, CA",California,0.5065834960220637,0.20588235294117646,'critical/other existing credit','new car',0.04429404643996919,0.0,<1,1.0,'female div/dep/mar',none,0.0,'life insurance',0.19642857142857142,none,own,0.3333333333333333,skilled,0.0,,no,good,10/1994,no
"Los Angeles, CA",California,0.5065834960220637,,'existing paid','domestic appliance',0.055683944095961266,0.0,4<=X<7,1.0,'male single',none,0.6666666666666666,'life insurance',,none,own,0.3333333333333333,skilled,0.0,yes,no,good,10/1994,no
"Los Angeles, CA",California,0.5081628848204429,0.08823529411764706,'existing paid','new car',0.3883569935072081,0.005623741675700789,unemployed,0.3333333333333333,'male single',none,1.0,'no known property',0.9107142857142857,bank,'for free',0.0,'high qualif/self emp/mgmt',0.0,yes,no,bad,10/1994,no
"San Francisco, CA",California,0.5065834960220637,0.47058823529411764,'existing paid','new car',0.03626059205458347,0.0,>=7,1.0,,none,1.0,'life insurance',0.30357142857142855,none,own,0.0,skilled,0.0,,no,good,10/1994,no
"Los Angeles, CA",California,0.5065834960220637,0.029411764705882353,'existing paid',furniture/equipment,0.15010454495433037,0.0,1<=X<4,0.0,'male single',none,0.3333333333333333,car,0.23214285714285715,none,own,0.0,skilled,,yes,no,bad,10/1994,no
"Monterey, CA",California,0.33757111440637283,0.20588235294117646,'existing paid',furniture/equipment,0.04847584461318367,0.003595365925008174,unemployed,1.0,'female div/dep/mar',none,,car,0.25,none,own,0.0,skilled,0.0,none,no,good,10/1994,no
"Orange, CA",California,0.5090183659193399,0.10294117647058823,'existing paid',furniture/equipment,0.07301639705073182,0.8491376714332421,<1,1.0,'female div/dep/mar',none,0.0,'real estate',0.017857142857142856,none,own,0.0,skilled,0.0,none,yes,bad,10/1994,yes
"Riverside, CA",California,0.5065834960220637,0.29411764705882354,'existing paid',furniture/equipment,0.20479806316716187,0.0,4<=X<7,0.3333333333333333,,none,1.0,'life insurance',0.10714285714285714,none,rent,,skilled,0.0,yes,no,good,10/1994,no
"Sacramento, CA",California,0.509574123830381,0.29411764705882354,'critical/other existing credit',business,0.09271486739297898,0.006452945124154664,>=7,1.0,'male div/sep',none,1.0,'real estate',0.21428571428571427,none,,0.3333333333333333,skilled,0.0,yes,yes,good,10/1994,yes
"Sacramento, CA",California,0.21945884216424524,0.16176470588235295,'no credits/all paid','new car',0.03851656212171234,0.006712138419974876,>=7,1.0,'male single',none,,car,0.25,none,rent,0.3333333333333333,skilled,1.0,none,yes,bad,10/1994,yes
"San Bernardino, CA",California,0.5065834960220637,0.11764705882352941,'existing paid',furniture/equipment,0.028227137669197756,0.0,1<=X<4,1.0,'female div/dep/mar',none,0.0,'real estate',,,own,0.0,skilled,0.0,yes,yes,bad,10/1994,yes
"San Bernardino, CA",California,0.5098347306021946,0.29411764705882354,'delayed previously',furniture/equipment,0.09981291955540883,0.00591412420628775,unemployed,0.6666666666666666,'female div/dep/mar',none,,'life insurance',0.26785714285714285,none,own,0.0,'high qualif/self emp/mgmt',0.0,yes,yes,good,10/1994,yes
"San Bernardino, CA",California,0.5108847777704963,0.058823529411764705,'existing paid',radio/tv,0.06404754044239022,0.006300225422883003,1<=X<4,1.0,'male single',guarantor,0.3333333333333333,'real estate',0.25,none,own,0.0,skilled,0.0,,yes,good,10/1994,yes
"San Diego, CA",California,0.2932506910143496,0.25,'delayed previously',education,0.17409486079013975,0.0061012596148882344,<1,0.3333333333333333,'male single',none,,'life insurance',0.125,none,own,0.3333333333333333,skilled,0.0,none,yes,good,10/1994,yes
"San Francisco, CA",California,0.5065834960220637,0.38235294117647056,'all paid','used car',,0.0,,1.0,'female div/dep/mar',none,0.0,'real estate',0.6071428571428571,bank,own,0.0,,0.0,yes,yes,bad,10/1994,yes
"San Joaquin, CA",California,0.14320164309267594,0.11764705882352941,'existing paid',furniture/equipment,0.12804005722460657,0.002864032144270645,1<=X<4,0.3333333333333333,,none,0.0,car,,none,own,0.0,skilled,,none,yes,good,10/1994,yes
"Solano, CA",California,0.32435738586515606,0.029411764705882353,'critical/other existing credit',radio/tv,0.004842082095300979,0.0904208180613632,>=7,1.0,'male single',none,1.0,,0.5892857142857143,none,own,0.3333333333333333,skilled,0.0,,yes,bad,11/1994,yes
"Ventura, CA",California,0.5065834960220637,0.11764705882352941,'existing paid',radio/tv,0.09425552987784748,0.0,4<=X<7,1.0,'male single',,0.3333333333333333,,0.21428571428571427,none,,0.3333333333333333,'high qualif/self emp/mgmt',1.0,yes,yes,bad,11/1994,yes
